user_id,trip_id,start_lat,start_lon,end_lat,end_lon,distance_km,speed_kmh,traffic,weather,vehicle_type,timestamp,day_of_week,is_weekend
U20739,T29639,24.4302,67.8457,24.1916,67.8979,19.78,41.25178382240131,Medium,Clear,Bus,2025-01-16 14:59:00,3,0
U20740,T29640,25.0969,67.5877,24.819,67.4345,17.95,45.11572787640781,Medium,Clear,Bus,2025-01-14 22:28:00,1,0
U20741,T29641,24.0695,66.7082,24.249,66.4989,16.61,24.081667250266513,Medium,Fog,Car,2025-01-01 18:18:00,2,0
U20742,T29642,25.4604,67.6974,25.295,68.1637,20.03,48.43375703623528,Low,Clear,Bus,2025-01-25 22:44:00,5,1
U20743,T29643,25.2694,67.597,25.2233,67.9969,27.79,27.290097182720388,High,Clear,Bike,2025-01-13 19:21:00,0,0
U20744,T29644,24.9785,67.9961,25.4365,67.7927,17.22,39.514999403163515,Medium,Clear,Bike,2025-01-13 23:38:00,0,0
U20745,T29645,24.4654,66.9636,24.4259,66.7434,10.73,49.083342520976736,Medium,Clear,Car,2025-01-20 19:55:00,0,0
U20746,T29646,24.4856,66.8236,24.521,66.706,1.44,21.59143511959419,High,Clear,Car,2025-01-23 08:01:00,3,0
U20747,T29647,24.6824,67.3947,25.0179,67.2902,28.52,55.870178209831614,Low,Clear,Bus,2025-01-10 13:29:00,4,0
U20748,T29648,24.644,66.586,24.8721,66.161,11.71,46.214374710459815,Medium,Clear,Bus,2025-01-05 14:09:00,6,1
U20749,T29649,25.2907,66.7435,25.326,66.3628,19.6,56.031137500345494,Low,Clear,Car,2025-01-29 22:23:00,2,0
U20750,T29650,25.2913,67.6317,25.6332,68.0085,17.32,28.408865138845307,Medium,Clear,Car,2025-01-21 20:48:00,1,0
U20751,T29651,24.1359,67.3459,24.227,67.2231,22.25,33.60513038861986,Medium,Clear,Bike,2025-01-23 10:29:00,3,0
U20752,T29652,24.9722,67.2521,25.1351,67.3686,23.41,24.257150647679,Medium,Rain,Car,2025-01-16 13:50:00,3,0
U20753,T29653,25.0274,66.7672,24.6575,66.8091,10.54,28.873110788441224,High,Clear,Bike,2025-01-04 02:26:00,5,1
U20754,T29654,24.1455,66.8737,24.273,66.8275,3.72,50.07749827257772,Medium,Clear,Bus,2025-01-25 12:17:00,5,1
U20755,T29655,25.3153,67.3584,25.7279,67.6322,17.61,47.39339734056543,Low,Rain,Car,2025-01-08 11:39:00,2,0
U20756,T29656,25.1789,67.8486,25.3718,67.6449,22.67,36.51998321084825,Medium,Rain,Bus,2025-01-29 01:12:00,2,0
U20757,T29657,24.5943,67.8496,24.2455,68.2069,24.06,39.80155802489226,Medium,Clear,Car,2025-01-30 19:08:00,3,0
U20758,T29658,25.1213,67.9708,25.3204,68.0227,25.83,65.44058935342004,Low,Clear,Car,2025-01-22 16:22:00,2,0
U20759,T29659,25.3748,67.8746,25.7506,68.3295,16.39,17.584722891879164,Medium,Rain,Car,2025-01-28 04:52:00,1,0
U20760,T29660,24.759,67.1649,25.2187,67.3132,23.22,22.443043436477883,High,Clear,Car,2025-01-05 12:08:00,6,1
U20761,T29661,24.2453,67.1077,24.1977,67.089,27.77,43.65603415921117,Low,Rain,Bike,2025-01-14 21:00:00,1,0
U20762,T29662,25.1575,66.9785,24.8241,67.1435,23.41,25.39833296761622,Low,Rain,Bike,2025-01-29 15:59:00,2,0
U20763,T29663,25.1265,66.6231,25.0743,66.5648,15.84,22.01499751933105,Medium,Fog,Car,2025-01-29 16:54:00,2,0
U20764,T29664,25.1054,67.2855,25.0995,66.8928,18.35,26.355651417770822,High,Clear,Car,2025-01-02 14:12:00,3,0
U20765,T29665,24.3009,66.8051,24.1757,66.4678,2.99,18.37859962014667,High,Rain,Car,2025-01-05 18:19:00,6,1
U20766,T29666,25.4864,67.338,25.2486,66.8801,20.44,31.012481411642042,Medium,Clear,Car,2025-01-11 10:13:00,5,1
U20767,T29667,24.1121,67.5845,24.4865,67.6994,10.27,32.098318292887065,Low,Clear,Bus,2025-01-27 04:13:00,0,0
U20768,T29668,24.5162,66.7859,24.5642,66.7482,19.78,41.44997928994613,Medium,Clear,Bus,2025-01-11 12:12:00,5,1
U20769,T29669,24.076,67.4219,24.0411,67.5409,29.96,53.31988309384858,Low,Clear,Bike,2025-01-29 23:15:00,2,0
U20770,T29670,25.2323,67.6367,24.7726,67.8122,14.44,43.08344230626777,Low,Rain,Car,2025-01-15 00:03:00,2,0
U20771,T29671,25.0121,66.7315,24.6142,66.8906,3.75,17.325941221969778,High,Rain,Bus,2025-01-07 20:54:00,1,0
U20772,T29672,24.1351,67.6901,23.8711,68.0394,3.02,32.90242266015073,High,Clear,Bus,2025-01-11 02:27:00,5,1
U20773,T29673,24.4335,67.9084,24.021,68.199,19.83,26.258845220396577,High,Clear,Bus,2025-01-17 18:54:00,4,0
U20774,T29674,24.1472,67.9733,23.7533,67.5157,27.74,15.556283577271156,High,Rain,Bike,2025-01-30 16:55:00,3,0
U20775,T29675,24.4542,67.3612,24.1521,67.6919,10.36,15.963607726818907,High,Clear,Bike,2025-01-27 09:49:00,0,0
U20776,T29676,25.0877,66.7413,25.0648,66.711,3.29,41.67321377474415,Medium,Clear,Car,2025-01-10 21:00:00,4,0
U20777,T29677,24.9575,66.6285,25.0954,66.2373,24.6,67.4051989750727,Low,Clear,Bike,2025-01-22 03:10:00,2,0
U20778,T29678,25.3838,67.1628,25.3183,67.5814,17.47,38.542480927446995,Medium,Fog,Bike,2025-01-20 10:01:00,0,0
U20779,T29679,25.4298,66.8506,25.1995,67.2786,19.24,30.581231206153046,Medium,Clear,Bike,2025-01-20 20:49:00,0,0
U20780,T29680,25.0448,67.3354,25.5307,67.7005,8.68,33.1773960769324,Medium,Clear,Bus,2025-01-03 03:19:00,4,0
U20781,T29681,25.3264,67.2392,25.0695,67.1479,26.7,15.709173085910722,High,Clear,Bike,2025-01-09 18:42:00,3,0
U20782,T29682,24.3893,67.5094,24.6582,67.3012,7.5,30.188258575222914,High,Clear,Bike,2025-01-03 07:18:00,4,0
U20783,T29683,24.5204,67.8469,24.3315,67.7726,22.54,63.316665104823834,Low,Clear,Car,2025-01-25 03:46:00,5,1
U20784,T29684,24.3563,67.2318,24.5288,67.0209,5.2,48.000445811192904,Medium,Clear,Bus,2025-01-04 07:35:00,5,1
U20785,T29685,25.1703,67.0819,24.6783,66.7529,17.04,27.608702965760784,High,Rain,Car,2025-01-20 09:44:00,0,0
U20786,T29686,24.6709,66.8074,24.6744,66.6201,4.76,52.33959698377912,Medium,Clear,Bus,2025-01-04 09:51:00,5,1
U20787,T29687,25.0212,67.7007,25.0693,67.6784,23.73,22.182207619731066,High,Clear,Bus,2025-01-06 19:36:00,0,0
U20788,T29688,24.1381,66.8508,24.3602,66.8465,5.94,28.61324546807813,Medium,Clear,Car,2025-01-06 01:35:00,0,0
U20789,T29689,25.4396,66.6135,25.885,66.9755,10.86,21.190011890055594,High,Rain,Bike,2025-01-30 16:45:00,3,0
U20790,T29690,25.074,67.7373,25.02,68.1005,19.69,46.09596287736279,Medium,Clear,Bike,2025-01-22 07:05:00,2,0
U20791,T29691,25.0513,67.1928,25.418,66.9047,8.5,34.26151839028923,High,Clear,Car,2025-01-12 21:27:00,6,1
U20792,T29692,25.138,66.7553,25.5756,66.256,12.44,15.488073942900417,Medium,Fog,Bike,2025-01-28 19:16:00,1,0
U20793,T29693,24.8114,67.1112,24.833,66.8589,14.22,28.106832645348344,Medium,Clear,Bike,2025-01-15 20:08:00,2,0
U20794,T29694,24.4216,66.6411,24.5235,67.0331,6.93,32.100693380754095,High,Clear,Bike,2025-01-03 06:09:00,4,0
U20795,T29695,25.4473,66.7731,25.8903,66.8836,14.07,27.31219665551392,High,Clear,Car,2025-01-02 13:17:00,3,0
U20796,T29696,24.8078,67.8337,24.7426,67.3543,1.09,47.46463486492917,Medium,Clear,Car,2025-01-09 00:52:00,3,0
U20797,T29697,24.3856,67.1136,24.1369,67.3764,1.12,15.661394427980897,High,Rain,Bike,2025-01-13 05:15:00,0,0
U20798,T29698,25.4466,66.5104,25.7536,66.7176,2.6,20.965931487437196,High,Rain,Car,2025-01-18 06:07:00,5,1
U20799,T29699,25.0543,67.5148,25.5214,67.9888,21.14,29.545439258793714,High,Clear,Bike,2025-01-07 10:26:00,1,0
U20800,T29700,24.4806,66.6097,24.1048,66.4832,4.28,29.994708791045568,Medium,Clear,Car,2025-01-03 21:21:00,4,0
U20801,T29701,24.7467,67.5519,24.4912,67.6953,27.88,24.801956121436884,High,Rain,Car,2025-01-11 08:52:00,5,1
U20802,T29702,25.3374,67.2614,25.4559,66.9392,3.35,35.05269779660165,Low,Clear,Bus,2025-01-16 13:51:00,3,0
U20803,T29703,24.797,66.9864,24.9221,66.62,7.86,25.90639741570691,High,Rain,Bus,2025-01-22 17:50:00,2,0
U20804,T29704,25.1455,67.621,24.7906,67.5956,25.91,33.863884485428535,Low,Clear,Car,2025-01-29 03:58:00,2,0
U20805,T29705,25.4768,66.6865,25.0607,67.0559,7.79,37.376928728276965,Low,Rain,Bus,2025-01-30 21:18:00,3,0
U20806,T29706,25.2756,67.3964,25.2913,67.4484,18.13,64.59543142148142,Low,Clear,Car,2025-01-23 01:44:00,3,0
U20807,T29707,25.2154,66.9391,25.4001,67.1995,25.03,41.19601828227547,Low,Clear,Bike,2025-01-25 20:33:00,5,1
U20808,T29708,25.2785,66.6997,25.4934,67.1942,11.35,22.272952523928165,High,Clear,Bus,2025-01-06 00:14:00,0,0
U20809,T29709,24.2476,67.9179,24.6555,67.5479,5.11,38.728490971902666,Low,Rain,Bus,2025-01-23 03:08:00,3,0
U20810,T29710,24.2062,67.1876,23.9653,67.1102,25.62,31.918279610677715,Medium,Rain,Bus,2025-01-14 11:41:00,1,0
U20811,T29711,24.1884,66.5657,24.4796,66.4369,26.32,30.267217903754684,Medium,Clear,Car,2025-01-17 08:15:00,4,0
U20812,T29712,25.4792,67.2524,25.563,67.4168,14.16,34.22518479770623,Low,Clear,Car,2025-01-08 07:11:00,2,0
U20813,T29713,25.406,67.3014,25.2807,67.7837,14.53,29.943514839917828,Medium,Rain,Bike,2025-01-17 07:08:00,4,0
U20814,T29714,24.7992,67.5213,24.9113,67.6622,3.93,19.033791498261355,High,Clear,Car,2025-01-28 05:47:00,1,0
U20815,T29715,25.2716,67.9237,25.5854,68.3792,19.89,33.463974352128936,Medium,Rain,Bike,2025-01-03 11:32:00,4,0
U20816,T29716,24.8376,67.6312,24.3543,67.8422,14.78,30.920240354812496,Low,Rain,Car,2025-01-03 23:17:00,4,0
U20817,T29717,24.1371,66.6191,23.7942,66.2944,29.5,43.7013881329865,Medium,Clear,Car,2025-01-10 12:45:00,4,0
U20818,T29718,25.1663,66.9472,25.2591,66.7863,17.65,15.337398541741704,High,Rain,Bike,2025-01-24 09:35:00,4,0
U20819,T29719,24.9969,66.6008,25.1467,66.5977,27.96,35.20720215906725,Medium,Rain,Bike,2025-01-08 09:23:00,2,0
U20820,T29720,25.3133,67.4597,25.0313,67.345,29.3,34.18228776839691,High,Clear,Bus,2025-01-21 13:48:00,1,0
U20821,T29721,24.5744,67.0556,24.2282,66.7662,22.8,31.61030754156197,Low,Rain,Car,2025-01-30 15:39:00,3,0
U20822,T29722,24.4324,67.2738,24.2893,67.3698,27.39,37.229342275864894,Low,Fog,Bus,2025-01-11 11:51:00,5,1
U20823,T29723,24.6407,67.8608,24.6115,67.8936,6.35,23.789888515727327,Medium,Fog,Car,2025-01-13 01:02:00,0,0
U20824,T29724,25.4279,66.8853,25.3681,66.7547,26.56,33.789818975999935,Medium,Rain,Bus,2025-01-06 03:29:00,0,0
U20825,T29725,24.6065,66.9415,24.7401,66.5511,12.47,26.091930658422402,Low,Rain,Bike,2025-01-17 20:03:00,4,0
U20826,T29726,25.1045,66.6402,24.6663,66.9962,8.99,14.583152312759832,High,Clear,Car,2025-01-14 08:14:00,1,0
U20827,T29727,24.6086,66.7584,24.4534,67.1895,12.37,21.50345595223795,High,Clear,Bike,2025-01-04 09:12:00,5,1
U20828,T29728,25.0944,67.7198,25.3475,67.894,10.56,49.79161448592602,Medium,Clear,Car,2025-01-29 09:20:00,2,0
U20829,T29729,25.2407,67.2173,25.3636,67.6811,6.89,69.81682477844207,Low,Clear,Bike,2025-01-29 20:34:00,2,0
U20830,T29730,25.4646,67.1239,25.057,66.7253,4.88,38.315692049518624,Low,Clear,Bus,2025-01-10 20:05:00,4,0
U20831,T29731,25.4355,67.3037,25.1877,67.7856,6.83,39.339495134217145,Medium,Rain,Bus,2025-01-10 02:01:00,4,0
U20832,T29732,24.9853,66.5296,24.4939,66.085,18.07,28.143070160395474,Low,Rain,Bike,2025-01-05 13:21:00,6,1
U20833,T29733,25.36,67.4131,25.2305,67.548,17.04,33.398648839011436,Low,Clear,Car,2025-01-02 13:15:00,3,0
U20834,T29734,24.791,67.4217,25.2157,67.5363,20.54,34.96645630094418,Medium,Clear,Bus,2025-01-07 13:09:00,1,0
U20835,T29735,24.7473,67.3348,24.5383,67.5392,19.92,43.4520570145983,Medium,Clear,Bike,2025-01-04 15:20:00,5,1
U20836,T29736,24.5451,67.7846,24.1959,67.9721,15.18,27.736788720786638,Low,Rain,Car,2025-01-30 12:47:00,3,0
U20837,T29737,24.4474,67.5491,24.895,67.433,4.91,15.238881703794931,High,Fog,Bus,2025-01-08 11:02:00,2,0
U20838,T29738,25.4949,67.1659,25.1945,66.9812,24.61,33.46850848474417,Medium,Clear,Car,2025-01-07 05:41:00,1,0
U20839,T29739,24.7494,66.5487,25.0397,66.9147,20.68,33.8392483798914,High,Clear,Car,2025-01-28 18:24:00,1,0
U20840,T29740,25.1776,67.5822,25.5027,67.1545,18.43,48.946008793201884,Medium,Clear,Bike,2025-01-13 04:15:00,0,0
U20841,T29741,25.1286,67.3568,25.3539,66.8641,13.85,20.04314980486527,High,Clear,Car,2025-01-06 03:30:00,0,0
U20842,T29742,24.4741,66.6252,24.6632,66.2374,17.91,18.12956481352935,High,Clear,Car,2025-01-07 23:05:00,1,0
U20843,T29743,24.5749,66.6135,24.1836,66.7747,15.95,42.42506740221316,Medium,Clear,Car,2025-01-19 03:29:00,6,1
U20844,T29744,24.0204,66.8735,23.8604,66.9488,21.03,22.099827143930163,High,Clear,Bike,2025-01-05 09:07:00,6,1
U20845,T29745,24.5046,66.8521,24.7814,66.5465,4.7,15.768788572330266,High,Clear,Bus,2025-01-30 08:16:00,3,0
U20846,T29746,24.6566,67.5729,24.5435,67.5318,17.47,32.95101800905096,Low,Clear,Bike,2025-01-10 02:51:00,4,0
U20847,T29747,24.9952,66.5564,25.2751,66.9025,18.47,52.01122832644406,Low,Clear,Car,2025-01-13 05:03:00,0,0
U20848,T29748,24.2284,67.354,24.3964,67.6786,11.41,56.04633817990183,Low,Clear,Bus,2025-01-05 13:03:00,6,1
U20849,T29749,24.5413,67.103,24.4057,67.5442,27.05,15.224700806649276,High,Clear,Bike,2025-01-25 04:45:00,5,1
U20850,T29750,24.0248,67.1654,24.4827,66.6876,13.58,40.207156168964474,Low,Clear,Bike,2025-01-17 22:52:00,4,0
U20851,T29751,24.0231,67.7772,24.0567,67.3523,8.73,31.693048865555394,High,Clear,Bus,2025-01-06 19:21:00,0,0
U20852,T29752,24.3611,66.9009,24.3144,66.5662,15.03,49.28357170640854,Low,Clear,Bus,2025-01-19 07:31:00,6,1
U20853,T29753,24.7298,67.1698,24.4049,66.9239,2.53,32.8482300699065,Low,Fog,Bike,2025-01-12 23:03:00,6,1
U20854,T29754,25.1743,67.6209,25.0385,67.1554,2.92,31.30499737881867,Medium,Fog,Bus,2025-01-10 06:30:00,4,0
U20855,T29755,25.1514,67.9773,25.4068,68.2391,18.54,46.998772607173706,Low,Clear,Bike,2025-01-20 13:30:00,0,0
U20856,T29756,25.3329,67.8439,25.601,68.0873,27.07,62.04486991139013,Low,Clear,Bus,2025-01-21 04:24:00,1,0
U20857,T29757,24.9194,67.4786,24.9149,67.9295,22.12,29.93033742862261,Medium,Clear,Bike,2025-01-26 14:38:00,6,1
U20858,T29758,24.5622,67.5741,24.6067,67.7701,7.06,53.984033512639165,Low,Rain,Car,2025-01-11 05:06:00,5,1
U20859,T29759,24.9203,67.7998,24.9249,68.2367,25.79,29.69488056749352,Medium,Clear,Bus,2025-01-12 07:20:00,6,1
U20860,T29760,24.219,66.6506,24.6397,66.7198,13.65,31.487717222254467,Low,Clear,Bike,2025-01-12 01:12:00,6,1
U20861,T29761,24.1702,67.5635,24.2064,67.308,2.39,38.51117098700659,Low,Clear,Bus,2025-01-23 15:24:00,3,0
U20862,T29762,25.0416,66.7607,24.9386,67.0981,25.72,15.675477462514225,High,Rain,Bike,2025-01-30 00:09:00,3,0
U20863,T29763,24.0387,67.1639,23.5662,67.0756,8.62,26.6494883907166,High,Clear,Bus,2025-01-23 04:25:00,3,0
U20864,T29764,24.0216,67.9164,24.2213,67.9767,1.31,44.02215829491518,Low,Clear,Car,2025-01-10 11:59:00,4,0
U20865,T29765,24.542,66.7636,24.3298,66.3517,8.96,13.710103913644817,High,Fog,Bus,2025-01-14 00:46:00,1,0
U20866,T29766,24.504,67.2827,24.5026,67.1794,20.37,26.551966099521216,High,Clear,Car,2025-01-22 16:20:00,2,0
U20867,T29767,25.4606,67.8057,25.5059,67.7511,29.32,32.768506412423065,Medium,Rain,Bike,2025-01-25 06:36:00,5,1
U20868,T29768,24.393,67.732,24.0151,67.3126,16.98,49.285252560202174,Medium,Clear,Bus,2025-01-24 17:14:00,4,0
U20869,T29769,24.312,67.823,24.2643,67.9297,28.28,20.033765894500785,Medium,Rain,Car,2025-01-18 07:34:00,5,1
U20870,T29770,25.4492,67.6178,25.8911,67.8318,3.8,15.9249088257615,High,Fog,Bus,2025-01-16 00:50:00,3,0
U20871,T29771,24.4637,67.0259,24.4076,66.7387,22.94,16.827244901784226,High,Clear,Car,2025-01-22 10:09:00,2,0
U20872,T29772,24.1261,67.8617,24.2969,67.8884,18.7,30.774005451344358,High,Clear,Bike,2025-01-16 09:07:00,3,0
U20873,T29773,24.4244,66.5205,24.604,66.6537,28.87,40.260868649973666,Low,Clear,Bus,2025-01-02 15:32:00,3,0
U20874,T29774,25.1369,67.4852,25.6042,67.3515,19.76,49.73553415472302,Low,Clear,Bus,2025-01-28 04:07:00,1,0
U20875,T29775,25.3829,67.0268,25.3696,67.3796,7.93,44.546743130387455,Medium,Clear,Car,2025-01-03 22:42:00,4,0
U20876,T29776,24.8128,67.8077,25.0426,67.698,25.33,28.378572715126325,High,Clear,Car,2025-01-28 03:20:00,1,0
U20877,T29777,25.2848,67.2778,25.3822,67.71,13.3,33.53560723671109,Low,Clear,Bike,2025-01-18 04:23:00,5,1
U20878,T29778,25.0397,67.7995,25.1419,67.6188,13.2,69.0432427781385,Low,Clear,Bus,2025-01-21 14:41:00,1,0
U20879,T29779,25.3881,66.761,24.9855,66.8625,26.3,19.327295568658652,High,Fog,Bus,2025-01-09 11:28:00,3,0
U20880,T29780,25.0611,67.4642,25.1163,66.9816,6.33,48.99164337617402,Low,Clear,Car,2025-01-12 16:59:00,6,1
U20881,T29781,24.6852,67.9713,24.324,68.1735,19.29,43.14515750215251,Low,Clear,Bike,2025-01-26 23:32:00,6,1
U20882,T29782,24.5742,66.797,24.1142,66.9499,24.67,28.879332514672335,Low,Fog,Bus,2025-01-27 21:40:00,0,0
U20883,T29783,24.3254,67.8641,24.396,67.4492,2.93,33.91554876266689,Medium,Clear,Car,2025-01-18 06:28:00,5,1
U20884,T29784,24.644,66.6346,24.6693,66.8771,1.08,42.45981910234983,Low,Rain,Car,2025-01-07 03:02:00,1,0
U20885,T29785,24.0496,66.7562,23.6843,66.4773,1.79,52.68712536712781,Low,Clear,Bus,2025-01-16 23:28:00,3,0
U20886,T29786,24.9488,66.6235,24.663,66.2406,16.98,41.11200025509492,Medium,Clear,Bike,2025-01-22 01:56:00,2,0
U20887,T29787,25.3525,67.2914,25.1188,67.3738,23.82,31.45794130375489,High,Clear,Bike,2025-01-19 11:15:00,6,1
U20888,T29788,24.0594,67.5403,24.3582,67.9619,11.66,46.639122759745796,Low,Clear,Car,2025-01-03 04:30:00,4,0
U20889,T29789,25.4015,66.5455,25.1697,66.7752,19.55,30.9061080543799,High,Clear,Bike,2025-01-28 23:14:00,1,0
U20890,T29790,24.7791,66.5335,24.9881,66.1962,21.9,68.3870110652608,Low,Clear,Bike,2025-01-24 21:02:00,4,0
U20891,T29791,24.8045,67.0436,24.4633,67.0536,1.9,36.57123315714403,Medium,Clear,Bike,2025-01-21 10:43:00,1,0
U20892,T29792,24.5165,67.8709,24.1319,68.1844,28.02,19.266573663193242,Medium,Rain,Bike,2025-01-08 14:09:00,2,0
U20893,T29793,24.0037,67.0688,24.4527,66.6742,13.38,60.94455478150557,Low,Clear,Car,2025-01-12 04:27:00,6,1
U20894,T29794,25.4859,67.3464,25.5634,67.3879,14.68,44.075198939327095,Medium,Clear,Bus,2025-01-03 01:48:00,4,0
U20895,T29795,24.6427,66.7973,25.1243,66.672,4.76,45.51704700182682,Medium,Clear,Bike,2025-01-03 04:07:00,4,0
U20896,T29796,24.8294,67.9496,24.9376,67.6981,16.89,24.818453920352027,High,Clear,Bike,2025-01-26 05:41:00,6,1
U20897,T29797,25.1739,66.5112,24.8714,66.7386,9.97,37.04793023017261,Low,Rain,Bus,2025-01-03 00:58:00,4,0
U20898,T29798,24.7412,67.6178,24.585,68.0403,26.6,17.55377244409656,High,Clear,Bike,2025-01-19 07:07:00,6,1
U20899,T29799,24.0284,67.2582,23.8637,67.2461,26.26,46.32074575904869,Low,Clear,Bike,2025-01-25 23:16:00,5,1
U20900,T29800,24.8169,67.7015,24.9851,68.1405,28.9,31.93110400501861,Medium,Clear,Bus,2025-01-16 11:07:00,3,0
U20901,T29801,24.3641,67.9347,24.0447,67.5767,22.08,24.50997522121011,High,Clear,Bike,2025-01-13 05:49:00,0,0
U20902,T29802,25.1344,67.2654,25.5331,67.1891,18.69,22.55035956646727,High,Clear,Bus,2025-01-23 06:55:00,3,0
U20903,T29803,24.6577,66.7266,24.8075,66.5468,16.31,37.19629372856735,Medium,Clear,Car,2025-01-15 04:18:00,2,0
U20904,T29804,24.1506,67.1286,23.6542,67.0969,4.05,35.04141783217898,Medium,Clear,Bike,2025-01-30 14:16:00,3,0
U20905,T29805,24.2643,67.2828,24.688,67.56,8.42,38.8157289939299,Low,Clear,Bike,2025-01-24 01:17:00,4,0
U20906,T29806,24.2749,66.8367,24.5314,66.4099,22.29,20.436607115956004,Medium,Rain,Bike,2025-01-06 07:31:00,0,0
U20907,T29807,25.4101,67.6291,25.5534,67.5652,22.72,25.128332738640765,High,Clear,Bike,2025-01-06 10:49:00,0,0
U20908,T29808,24.4774,67.8404,23.9948,68.089,13.39,36.032823828432534,High,Clear,Bus,2025-01-28 06:23:00,1,0
U20909,T29809,24.5091,67.8367,24.0103,67.6709,6.27,23.745670671662996,Medium,Fog,Car,2025-01-30 07:11:00,3,0
U20910,T29810,25.0243,67.4852,24.7877,67.8729,15.58,51.49376521599456,Low,Clear,Bike,2025-01-18 22:17:00,5,1
U20911,T29811,24.1001,66.9745,23.7777,66.9294,23.11,40.00236010519773,Medium,Clear,Car,2025-01-09 10:29:00,3,0
U20912,T29812,25.0609,66.736,25.1718,66.3329,20.71,22.124314176281228,High,Fog,Car,2025-01-26 19:07:00,6,1
U20913,T29813,24.3235,67.5209,24.662,67.591,18.65,60.94621266641894,Low,Clear,Car,2025-01-03 07:30:00,4,0
U20914,T29814,25.2593,66.9921,25.5005,67.2642,23.58,37.33561133914996,Low,Clear,Bike,2025-01-29 21:58:00,2,0
U20915,T29815,24.019,67.7578,24.3949,67.3511,15.17,16.032343215368854,High,Clear,Bike,2025-01-17 19:52:00,4,0
U20916,T29816,24.0758,67.8815,23.8343,67.9377,1.18,35.251929746962766,Low,Clear,Bus,2025-01-24 13:55:00,4,0
U20917,T29817,24.3482,67.5,24.3706,67.0022,7.0,30.66211623018665,Low,Fog,Bus,2025-01-15 04:59:00,2,0
U20918,T29818,24.7394,67.4585,25.2116,67.6025,29.12,42.81183430741925,Medium,Rain,Car,2025-01-27 07:05:00,0,0
U20919,T29819,24.0457,66.8115,24.5083,66.762,27.66,19.851574514096868,High,Fog,Bike,2025-01-06 19:54:00,0,0
U20920,T29820,25.4606,66.8876,25.4019,66.6226,4.67,33.74702024079234,Low,Clear,Bike,2025-01-16 23:19:00,3,0
U20921,T29821,24.5835,67.4198,24.8119,67.451,28.98,26.967034928291145,Medium,Fog,Car,2025-01-17 16:10:00,4,0
U20922,T29822,24.3271,67.9555,23.9412,67.9125,2.43,27.079532936527507,Medium,Clear,Bike,2025-01-07 05:28:00,1,0
U20923,T29823,24.7885,67.1433,25.0884,66.7685,24.62,21.00726636585425,High,Rain,Bus,2025-01-09 23:16:00,3,0
U20924,T29824,24.8383,67.5509,24.4639,67.2001,21.49,29.115527079516138,Medium,Clear,Bus,2025-01-16 22:08:00,3,0
U20925,T29825,24.1459,66.9544,24.0502,67.3799,2.49,27.28370470496766,High,Clear,Car,2025-01-27 23:32:00,0,0
U20926,T29826,24.9218,67.1676,24.6646,67.1978,13.29,23.99889305736772,High,Clear,Bus,2025-01-05 13:30:00,6,1
U20927,T29827,25.294,66.5174,25.3901,66.9786,18.92,39.55099185173795,Medium,Clear,Bus,2025-01-10 19:36:00,4,0
U20928,T29828,24.0369,67.9539,24.2285,67.9537,3.0,51.41470104660451,Low,Rain,Bike,2025-01-09 12:13:00,3,0
U20929,T29829,24.0618,67.447,24.0802,67.577,3.86,28.281955791616305,Medium,Rain,Bike,2025-01-03 20:28:00,4,0
U20930,T29830,24.6443,67.0533,24.6035,66.8965,21.17,69.89870929740357,Low,Clear,Car,2025-01-28 12:34:00,1,0
U20931,T29831,25.0283,66.9129,25.0677,66.9742,17.99,60.1323277741197,Low,Clear,Bike,2025-01-29 21:16:00,2,0
U20932,T29832,24.8916,67.2311,24.4902,67.3189,15.88,53.749512402211884,Medium,Clear,Bike,2025-01-08 17:36:00,2,0
U20933,T29833,25.1302,67.5546,25.3101,67.6233,8.57,24.63287036283339,High,Clear,Bike,2025-01-22 17:58:00,2,0
U20934,T29834,24.8262,67.5696,25.3033,68.0103,14.98,27.39725495401894,Low,Fog,Bike,2025-01-27 16:09:00,0,0
U20935,T29835,24.0634,67.3459,24.0602,67.5004,18.3,68.69565424391807,Low,Clear,Car,2025-01-06 23:10:00,0,0
U20936,T29836,25.4437,66.7783,25.6618,66.5933,13.8,31.82772584378351,Low,Clear,Bus,2025-01-30 02:46:00,3,0
U20937,T29837,25.3281,67.1635,25.3347,67.4981,29.03,38.53644082370729,Low,Rain,Bike,2025-01-29 06:11:00,2,0
U20938,T29838,24.1159,67.693,23.7217,67.9925,27.27,33.0952855494403,Medium,Clear,Car,2025-01-01 01:47:00,2,0
U20939,T29839,25.2653,67.6422,24.7871,67.7296,29.68,62.31088017312493,Low,Clear,Car,2025-01-23 06:20:00,3,0
U20940,T29840,24.2578,66.6534,24.6535,66.3965,11.67,48.41423503628029,Low,Rain,Car,2025-01-25 14:20:00,5,1
U20941,T29841,25.1967,67.4723,25.1511,67.0107,24.72,46.54810349284974,Medium,Clear,Bus,2025-01-22 13:27:00,2,0
U20942,T29842,25.4254,66.633,25.5704,66.9556,24.07,22.148556015815885,Medium,Clear,Car,2025-01-06 01:49:00,0,0
U20943,T29843,25.018,67.3054,25.5067,67.1195,14.48,37.65983509064032,Low,Clear,Bike,2025-01-21 11:36:00,1,0
U20944,T29844,24.2904,67.4573,23.9963,67.5267,28.71,36.42031328556104,Low,Clear,Car,2025-01-24 11:09:00,4,0
