start_lat,start_lon,end_lat,end_lon,distance_km,direct_distance_km,hour,day_of_week,is_weekend,is_peak_hour,traffic_High,traffic_Low,traffic_Medium,weather_Clear,weather_Fog,weather_Rain,vehicle_type_Bike,vehicle_type_Bus,vehicle_type_Car,speed_kmh
24.5893,66.7579,24.7313,67.0574,11.73,34.136752221863766,0,1,0,0,0,1,0,1,0,0,0,1,0,59.15739198471263
24.4376,67.2008,24.0084,67.1884,14.45,47.74142430699548,2,6,1,0,1,0,0,1,0,0,1,0,0,34.86567307955074
25.1727,67.1792,25.5451,67.1293,8.98,41.711441120196874,13,5,1,0,0,0,1,1,0,0,0,1,0,39.07986561891476
25.1818,66.6976,24.9778,66.5828,14.21,25.46025958465864,4,2,0,0,0,0,1,1,0,0,0,0,1,44.01887712086368
24.7158,67.039,24.5498,66.821,20.51,28.74424823324368,10,0,0,0,1,0,0,1,0,0,1,0,0,22.858560109898153
24.2542,67.4715,24.3442,67.2426,3.62,25.26424017894188,2,6,1,0,0,0,1,1,0,0,1,0,0,37.30604307854405
25.1331,67.3014,25.0838,67.6664,28.97,37.15759829089345,1,4,0,0,1,0,0,1,0,0,0,1,0,12.55909731600909
24.9023,67.5569,24.6464,67.2049,7.84,45.52628082783941,23,1,0,0,0,0,1,1,0,0,0,0,1,28.01087823195882
24.2396,67.2589,23.866,67.595,16.84,53.76296349034973,15,1,0,0,0,1,0,0,1,0,0,1,0,33.97758831916625
24.7029,67.5738,24.7329,67.2164,3.18,36.25368203701663,16,0,0,0,0,0,1,1,0,0,1,0,0,36.25248325020349
24.9955,67.0691,24.9943,67.285,4.04,21.75902698812576,4,1,0,0,0,1,0,1,0,0,0,1,0,33.51568143733349
24.8015,66.9112,24.3925,67.168,16.44,52.36816612560117,16,2,0,0,0,1,0,0,0,1,1,0,0,31.82015566776503
25.4897,66.523,25.4024,66.9021,18.87,39.28292256007327,23,0,0,0,0,0,1,1,0,0,0,0,1,25.02779541841246
24.0688,67.0081,24.4936,66.7275,21.18,55.13707077999092,17,5,1,1,1,0,0,1,0,0,1,0,0,21.31756470466288
24.682,67.8464,24.2529,67.3666,9.47,68.07844152256764,13,2,0,0,0,1,0,1,0,0,0,1,0,27.72910215662143
24.255,67.2319,24.3314,67.425,15.35,21.334780599199746,8,3,0,1,1,0,0,1,0,0,0,1,0,23.73633959494045
24.8765,66.6138,25.31,66.3447,22.49,55.29781171880499,6,5,1,0,0,0,1,0,1,0,1,0,0,31.73766189951435
25.2387,67.9717,25.5032,67.4823,22.31,57.294971811690424,13,4,0,0,0,0,1,0,0,1,0,1,0,38.74411615548094
24.9934,67.0959,24.532,66.8996,26.31,55.000796191530384,19,6,1,1,0,0,1,0,0,1,0,0,1,29.766855839421645
25.0571,66.9893,25.3582,67.085,17.59,34.837639236180834,18,6,1,1,1,0,0,1,0,0,1,0,0,28.68280617838704
24.107,67.817,24.0128,67.9569,16.2,17.64903200845694,14,0,0,0,1,0,0,0,0,1,0,0,1,20.550332502923695
24.9428,67.5663,24.7787,67.3692,20.31,26.988726938166035,17,0,0,1,0,0,1,1,0,0,0,0,1,42.08051102538724
24.1223,67.3092,24.1118,67.1505,1.04,16.148567860170076,3,2,0,0,0,1,0,1,0,0,0,0,1,57.28614606612054
25.0701,66.6753,24.867,67.0282,11.91,42.136392258296645,15,2,0,0,0,1,0,1,0,0,1,0,0,39.944038555150776
24.8896,66.5302,24.7469,66.3923,12.83,21.106344625091232,1,2,0,0,0,1,0,0,1,0,0,1,0,33.82542738506816
25.0376,66.6509,25.1631,66.7847,10.29,19.39742440048902,6,1,0,0,0,1,0,1,0,0,0,1,0,46.03603957982323
24.2317,67.2192,23.7959,67.187,3.51,48.56899166501418,13,1,0,0,0,1,0,0,1,0,1,0,0,36.61179995410167
25.27,67.1616,25.6621,66.8549,14.7,53.375428439386404,1,2,0,0,0,1,0,1,0,0,0,1,0,38.70685844787167
25.0499,67.3012,24.9498,67.7195,5.48,43.59968205111585,1,1,0,0,0,1,0,0,0,1,0,0,1,32.62736458386425
24.4911,67.576,24.102,67.1778,18.98,59.16537351269157,20,4,0,0,1,0,0,0,0,1,0,1,0,20.04444547920319
25.3333,67.3326,25.5866,67.8012,9.09,54.83244676659518,14,1,0,0,1,0,0,1,0,0,0,1,0,26.747862688233365
24.5578,67.2037,24.5624,67.5433,20.29,34.34912786954314,0,4,0,0,0,0,1,0,1,0,0,0,1,27.993959025283775
24.8095,67.5586,25.1261,67.2182,14.31,49.16043850564342,16,0,0,0,0,1,0,1,0,0,0,0,1,34.30771003302581
24.445,67.2756,24.693,67.0448,6.5,36.12781492753105,7,4,0,1,0,1,0,1,0,0,0,1,0,36.36699734179941
25.331,66.6185,25.0705,66.1763,27.78,53.08894680231751,6,3,0,0,0,1,0,1,0,0,0,0,1,58.663792890102165
24.8048,67.6902,24.596,67.9854,26.55,37.793773700246,19,0,0,1,0,0,1,1,0,0,1,0,0,22.379059704976992
24.1496,66.798,24.2038,66.3453,2.75,46.316395643044956,17,1,0,1,0,0,1,1,0,0,0,0,1,27.645188333964477
25.0364,66.7017,24.6018,67.0372,19.83,59.00713548146853,15,1,0,0,0,0,1,1,0,0,0,0,1,43.22492264402306
24.4126,66.6238,24.2396,66.6841,16.88,20.18366895791718,14,1,0,0,0,1,0,1,0,0,0,1,0,32.85940771269597
24.205,66.5245,24.3051,66.319,8.4,23.620386223662823,6,5,1,0,0,1,0,0,1,0,1,0,0,49.53701268385263
24.2338,66.8198,24.6128,66.3994,21.66,59.89693352976196,7,4,0,1,0,1,0,1,0,0,0,0,1,55.63785185844438
24.2903,66.5364,24.7854,66.8282,2.31,62.46594327287892,21,6,1,0,0,1,0,0,0,1,0,1,0,23.834392454638433
24.1303,66.8196,24.2331,66.5887,3.82,26.062462685513992,5,0,0,0,0,1,0,1,0,0,1,0,0,46.48392618866614
24.2215,67.0657,24.5783,67.0553,9.36,39.688324891719496,13,4,0,0,1,0,0,0,0,1,1,0,0,23.061410584753418
25.1718,67.5589,25.4378,67.5644,25.26,29.58301752070826,6,6,1,0,0,1,0,1,0,0,0,1,0,55.1331577211056
24.8951,67.7713,24.6102,67.7593,20.45,31.702600807061454,7,6,1,1,0,0,1,0,0,1,1,0,0,24.153208971058262
24.0848,67.3269,23.822,66.8511,21.73,56.49462468879487,9,6,1,1,1,0,0,1,0,0,0,1,0,24.40469028454287
24.6183,67.0372,24.3448,66.7193,20.91,44.27003811733058,9,2,0,1,1,0,0,0,1,0,1,0,0,14.991972678834784
24.2631,66.5374,24.749,66.5473,10.45,54.038898980829416,18,4,0,1,0,0,1,0,0,1,0,0,1,26.572522734847816
24.961,67.4358,24.9951,67.2513,10.13,18.979264424741324,9,0,0,1,1,0,0,0,0,1,1,0,0,13.980865868307308
24.6902,67.8545,25.0856,68.2482,4.53,59.245920695701656,8,0,0,1,1,0,0,1,0,0,0,1,0,21.179554357619697
24.4817,67.287,24.5991,67.2931,17.72,13.06885810716059,3,4,0,0,0,1,0,1,0,0,0,1,0,36.97433134705448
24.3891,67.6056,23.8991,67.3616,27.42,59.8467021522504,16,4,0,0,0,1,0,1,0,0,0,1,0,52.10734836284179
25.082,66.578,25.4065,66.4682,23.77,37.73482223354385,8,4,0,1,0,0,1,1,0,0,0,1,0,51.31616105438239
24.9086,66.8766,24.6596,67.0406,29.41,32.26004934584435,0,1,0,0,0,1,0,0,0,1,0,1,0,39.88669641779328
24.2896,67.07,23.899,66.858,17.35,48.47152166816004,7,3,0,1,1,0,0,0,0,1,0,1,0,26.179423034626133
24.9175,67.4953,24.4225,67.0036,16.88,74.148905656708,7,6,1,1,0,1,0,0,0,1,0,0,1,55.59845974292519
25.0436,67.717,24.6144,67.8014,17.63,48.47893795358821,20,0,0,0,0,1,0,0,0,1,0,1,0,36.371903718071266
24.4879,67.9716,24.6646,68.103,21.41,23.719270586811188,3,6,1,0,0,1,0,1,0,0,0,0,1,56.608789293730624
24.0136,66.7718,23.992,66.89,12.52,12.244557834559538,7,4,0,1,0,1,0,1,0,0,0,1,0,53.62265010222474
25.315,66.7388,25.7618,67.2096,1.19,68.55278453592206,21,3,0,0,0,1,0,0,0,1,1,0,0,37.892798405089025
24.589,66.9914,24.8492,66.5559,18.92,52.650366278158835,14,5,1,0,0,1,0,1,0,0,1,0,0,56.823609941770066
24.0931,66.8923,23.8072,66.4601,4.32,54.218561495288355,0,5,1,0,0,1,0,1,0,0,1,0,0,45.29422380031567
24.3108,67.579,24.0435,67.4011,1.41,34.77201624616262,14,2,0,0,0,1,0,1,0,0,0,0,1,55.814124502788566
24.8762,67.8619,24.7431,67.4328,21.87,45.76901011197683,1,2,0,0,1,0,0,0,0,1,0,0,1,18.667877397503105
24.9308,67.3514,24.9894,66.8819,17.68,47.77647829651196,4,4,0,0,0,1,0,0,0,1,0,1,0,28.78105262992841
24.3873,67.1938,24.6061,67.1328,19.44,25.1001934808104,6,6,1,0,0,1,0,1,0,0,1,0,0,60.4463949131472
25.1018,67.2472,25.0598,67.4604,21.94,21.973495743182028,10,5,1,0,0,0,1,1,0,0,0,0,1,50.62625955842552
24.4942,67.4894,24.7586,67.4033,2.24,30.661047313984728,1,2,0,0,0,0,1,1,0,0,1,0,0,41.35420021466931
25.2297,66.8707,25.5254,66.9149,26.2,33.17883627288565,12,4,0,0,0,1,0,0,0,1,0,0,1,33.39922234166293
24.2981,67.5449,24.0439,67.8995,22.14,45.749231459385584,16,0,0,0,0,1,0,0,0,1,0,1,0,40.93546439556464
24.6145,67.0969,24.2859,66.8704,26.73,43.136060214347566,15,5,1,0,0,1,0,0,0,1,0,1,0,42.73026689085288
24.1276,67.0098,24.4578,66.9476,20.24,37.253797129742956,18,4,0,1,1,0,0,1,0,0,0,0,1,27.713047054242537
24.0641,66.8843,24.1299,66.6086,8.64,28.925549447325015,3,4,0,0,0,1,0,1,0,0,0,0,1,34.86224029198685
24.199,66.7854,24.5636,66.6249,18.03,43.6790165083614,3,6,1,0,0,0,1,1,0,0,0,0,1,33.67556523279736
24.5928,67.7176,24.8422,67.7151,21.49,27.733164350886074,0,4,0,0,0,0,1,1,0,0,1,0,0,37.34880679016543
25.2487,66.6173,24.8711,66.513,11.43,43.28161793619772,13,2,0,0,0,1,0,1,0,0,0,1,0,33.380581238953035
24.9025,66.5691,24.9329,66.8662,24.65,30.15090213553347,6,0,0,0,0,0,1,0,1,0,1,0,0,33.150828339820386
25.0469,67.3905,25.0693,67.228,27.13,16.55690492402005,16,1,0,0,0,0,1,1,0,0,1,0,0,51.91433310786682
25.2384,67.1616,25.6254,66.681,12.91,64.66039829058276,20,3,0,0,0,1,0,0,1,0,0,0,1,25.236695149618757
24.9445,67.8841,24.8715,67.9736,21.01,12.139312473692167,9,1,0,1,1,0,0,1,0,0,0,0,1,34.975965487143895
25.2497,67.6284,24.8875,67.7559,9.12,42.27259424842175,8,3,0,1,1,0,0,1,0,0,0,0,1,33.98134827186927
24.2566,67.8684,24.4996,67.9419,29.03,28.027049019447972,15,2,0,0,0,1,0,0,0,1,0,0,1,36.0367941640844
25.4881,67.4508,25.7805,67.5747,5.64,34.80520498634719,13,4,0,0,1,0,0,0,1,0,1,0,0,21.27932662381003
24.5264,66.9284,24.3816,67.2316,25.8,34.65708077212996,23,5,1,0,0,0,1,1,0,0,0,1,0,38.38527786137504
24.4359,66.9936,24.6154,66.6598,9.89,39.22573277822744,13,2,0,0,0,0,1,0,1,0,1,0,0,31.60263009234287
25.0049,67.5075,25.497,67.6883,28.96,57.66100807849247,7,6,1,1,0,0,1,1,0,0,1,0,0,35.6383467291338
24.7861,67.2738,24.6399,67.5464,18.24,31.976363637627568,1,4,0,0,0,1,0,1,0,0,0,0,1,40.37387448239649
24.1515,67.2122,24.4008,66.8353,9.76,47.20118297584864,1,4,0,0,0,1,0,1,0,0,0,0,1,64.95455745636066
24.2357,66.5574,23.969,66.18,15.32,48.44410413889106,19,3,0,1,1,0,0,0,1,0,0,0,1,16.98685087368746
24.8093,67.4939,24.3716,67.3711,13.94,50.22882377382181,12,4,0,0,1,0,0,1,0,0,0,1,0,15.379256673529737
24.8081,66.8656,24.5081,66.7589,17.86,35.057844188895075,17,2,0,1,1,0,0,0,0,1,0,0,1,29.86999253629783
25.1978,67.1935,25.0691,67.0965,21.74,17.32478265291572,8,5,1,1,1,0,0,1,0,0,0,0,1,31.211225124532337
24.5965,67.3129,24.2273,66.9052,26.99,58.21931913302975,8,3,0,1,1,0,0,1,0,0,1,0,0,31.40987123937136
24.4681,66.9248,24.7535,66.7443,6.48,36.607093143542926,13,6,1,0,1,0,0,1,0,0,1,0,0,16.195737157045937
24.1133,67.7239,24.3553,67.3028,7.39,50.46977666101697,1,6,1,0,0,0,1,0,0,1,0,0,1,19.677985468357516
24.893,66.9393,24.8435,66.9343,20.53,5.52721425412984,23,3,0,0,0,1,0,1,0,0,0,0,1,41.41291630846393
24.4696,67.102,24.8207,66.9203,25.66,43.14379043405024,23,5,1,0,0,0,1,1,0,0,0,1,0,28.687237655576823
24.9205,67.2759,24.843,67.1854,28.44,12.553998327519356,9,5,1,1,0,0,1,1,0,0,0,1,0,39.56453644772097
24.1318,67.9399,24.183,67.5619,26.19,38.771003670167225,0,2,0,0,0,0,1,0,0,1,1,0,0,32.51100270765775
25.4407,67.9318,25.263,67.518,21.85,46.037247807203414,19,6,1,1,0,0,1,1,0,0,1,0,0,35.8948941816357
25.3453,67.6282,25.6423,68.0879,7.87,56.740285268611025,7,2,0,1,0,1,0,1,0,0,1,0,0,44.02951915655417
24.388,67.9617,24.2896,68.3589,8.0,41.70225192934538,11,6,1,0,0,1,0,1,0,0,0,1,0,43.9125913458505
24.275,66.6148,23.9957,67.0398,19.8,53.14529951672445,9,4,0,1,1,0,0,1,0,0,0,1,0,34.58811386629679
24.0623,66.7801,24.1931,67.2597,28.76,50.79674456052057,23,6,1,0,0,1,0,1,0,0,0,0,1,30.732015464025828
25.0645,67.6138,25.0651,68.0546,27.13,44.39900023907498,22,0,0,0,1,0,0,1,0,0,1,0,0,25.21839428851201
24.9214,66.8554,24.7221,67.0955,25.6,32.837190039493024,1,6,1,0,0,1,0,1,0,0,0,0,1,51.46936848860697
25.1982,66.9538,24.9452,66.5247,28.3,51.56764596172341,6,3,0,0,0,1,0,1,0,0,0,1,0,32.58062925522794
24.2408,67.217,23.8357,66.9259,17.71,53.87894532174736,22,3,0,0,0,0,1,0,0,1,1,0,0,29.424010658029506
24.2994,67.8624,24.7398,67.965,13.02,50.0582022339279,3,6,1,0,0,0,1,1,0,0,1,0,0,33.69040340966484
25.1197,67.6097,25.0621,67.1103,11.25,50.69682693081409,1,6,1,0,0,1,0,1,0,0,0,0,1,36.09487531471264
24.5775,66.6527,24.2477,67.017,13.37,52.01398497012467,11,0,0,0,0,0,1,0,0,1,0,1,0,36.728406265106145
25.4795,67.964,25.5045,67.5787,6.53,38.77217162585661,16,0,0,0,0,1,0,0,0,1,0,0,1,28.8527602821331
24.3306,67.2108,24.2515,67.2699,19.3,10.641384554342011,21,1,0,0,0,1,0,1,0,0,1,0,0,49.70078408800955
24.9257,67.4947,24.8211,67.4701,15.74,11.892793515282518,11,2,0,0,0,0,1,0,1,0,1,0,0,20.73648867392549
24.1719,67.3105,24.0214,67.4196,20.9,20.06720914182579,20,1,0,0,0,0,1,1,0,0,0,1,0,29.9066016656909
25.3206,67.0822,24.9094,67.116,23.13,45.84981825063838,12,3,0,0,0,1,0,1,0,0,0,1,0,49.82620648802372
24.6847,66.9524,24.9869,66.8651,9.12,34.738688084699035,4,2,0,0,0,0,1,1,0,0,0,0,1,41.39498337504965
25.038,67.6824,24.5883,67.6513,24.06,50.102779718242346,14,5,1,0,1,0,0,1,0,0,1,0,0,26.33424373649814
25.0068,67.9513,25.1554,68.1716,22.36,27.66345326416194,4,0,0,0,0,0,1,1,0,0,0,0,1,37.46382851553104
24.4292,67.9318,24.6129,68.2025,12.83,34.16454195020945,3,3,0,0,0,1,0,1,0,0,0,1,0,37.04491722082941
24.3221,67.4703,23.911,67.5742,23.53,46.91267788182446,13,4,0,0,0,0,1,1,0,0,0,0,1,40.86825984588896
24.1977,67.6311,24.4654,67.6818,18.3,30.206857383507188,19,6,1,1,0,0,1,1,0,0,0,1,0,32.747154094320635
24.8672,67.0309,24.7154,67.1262,14.13,19.428420150109513,23,3,0,0,0,0,1,1,0,0,0,1,0,29.885817393070035
25.2513,67.1134,25.346,66.7449,11.86,38.51300413552174,11,1,0,0,0,0,1,1,0,0,0,1,0,46.866854167081826
25.4062,67.1546,25.8531,66.686,21.95,68.384335474047,5,3,0,0,0,1,0,1,0,0,0,1,0,33.80040863298822
24.7948,66.8047,24.4563,66.9101,20.49,39.11826006259767,8,4,0,1,0,0,1,1,0,0,1,0,0,26.31149761830984
24.6887,67.297,24.4918,67.5319,15.9,32.30262608241954,2,2,0,0,0,1,0,1,0,0,0,1,0,37.076300064920126
24.3959,66.7278,24.6482,66.837,7.85,30.151207715678407,12,6,1,0,0,1,0,1,0,0,0,1,0,37.5139874258358
25.1385,67.1303,25.357,66.9714,20.92,29.080781806535125,22,6,1,0,0,0,1,0,1,0,0,1,0,18.73728665459167
24.6708,67.9805,25.0919,68.268,13.31,55.077857201400676,9,3,0,1,1,0,0,1,0,0,0,0,1,22.609725554564218
24.4243,67.7531,24.1044,67.4394,20.18,47.713439743274115,17,5,1,1,1,0,0,0,0,1,0,0,1,13.562573260291584
24.1219,66.9456,24.2702,66.6025,26.47,38.50870391371649,21,3,0,0,0,1,0,1,0,0,1,0,0,55.63419181705603
24.3196,67.4193,24.3805,66.9303,5.61,49.998047632762315,11,2,0,0,0,1,0,1,0,0,0,0,1,66.84199310762226
25.2919,67.0561,25.4254,67.5286,13.37,49.74367910715515,14,0,0,0,1,0,0,0,1,0,0,0,1,9.64105297771894
25.2037,66.9705,25.5381,67.2424,17.68,46.13983643525632,3,0,0,0,0,0,1,0,0,1,0,0,1,27.035833393996548
24.433,67.0548,24.1353,67.2127,19.08,36.76848851976906,11,6,1,0,0,0,1,0,1,0,0,0,1,29.040419045518785
25.2802,67.1437,24.9415,66.9411,15.78,42.83129025024077,14,2,0,0,0,0,1,0,1,0,0,0,1,25.888101284030515
24.2893,67.1411,23.8669,67.4408,18.59,55.962189736998496,19,6,1,1,1,0,0,0,0,1,0,1,0,22.138868515331357
24.7695,66.5642,25.2605,66.6472,28.88,55.23357046600233,8,2,0,1,0,0,1,1,0,0,0,0,1,28.701396077837018
24.283,67.5798,24.087,67.5427,15.87,22.11672120750679,10,3,0,0,1,0,0,1,0,0,0,1,0,36.04428771300654
25.0098,67.091,25.3292,66.7741,27.3,47.73317190578089,10,5,1,0,0,0,1,0,1,0,0,0,1,26.987994879993117
25.2257,67.1103,24.8629,67.544,17.21,59.467147512674096,9,2,0,1,1,0,0,1,0,0,0,1,0,29.16473778359453
25.4533,66.5029,25.6402,66.5743,22.67,21.982163833299595,17,2,0,1,1,0,0,0,0,1,0,0,1,26.25829082958273
24.1634,67.889,24.1196,68.1168,3.19,23.622299126307805,20,0,0,0,0,0,1,0,0,1,0,1,0,32.922016652601386
24.436,67.0652,24.403,67.3565,25.53,29.720857245243636,13,2,0,0,0,0,1,1,0,0,0,1,0,36.37502360001405
25.3016,66.8906,25.2515,66.6632,23.48,23.53367076116083,10,0,0,0,1,0,0,1,0,0,0,1,0,28.256402126786018
24.486,66.5734,24.7051,67.0153,23.97,50.889411096051624,22,6,1,0,0,0,1,1,0,0,1,0,0,54.334709287780875
24.2371,67.3164,23.92,67.4412,3.2,37.467056928837195,18,6,1,1,1,0,0,1,0,0,0,0,1,22.76930637608733
24.0425,66.8857,23.9951,67.2901,20.05,41.41037607774598,1,6,1,0,0,0,1,0,0,1,0,1,0,33.5967108485044
25.2441,67.3782,25.0525,67.3574,18.34,21.407569903656956,12,0,0,0,0,1,0,0,1,0,0,0,1,32.79282889466141
25.123,67.772,24.7983,68.2396,12.28,59.37659617838311,6,5,1,0,0,1,0,1,0,0,0,0,1,46.943419773850486
24.4777,67.2129,24.9482,67.6885,27.35,71.0280828184633,6,4,0,0,0,1,0,1,0,0,0,1,0,38.527076810598345
24.0154,66.7739,24.1807,66.7319,25.73,18.868443862619607,3,1,0,0,0,0,1,1,0,0,1,0,0,53.68411464700344
24.7121,67.7714,24.7566,67.7356,26.46,6.128359200938099,6,6,1,0,0,1,0,1,0,0,0,1,0,51.70784494735532
24.4693,67.5263,24.5405,67.5645,23.74,8.8101469667097,21,2,0,0,0,0,1,1,0,0,0,1,0,39.53778992769219
24.8235,67.0202,24.6899,67.3098,3.63,32.79958407970005,8,5,1,1,1,0,0,1,0,0,1,0,0,24.903991689602623
24.7131,66.7493,24.58,66.4788,26.83,31.087109264705656,13,1,0,0,0,1,0,1,0,0,0,1,0,49.52725152948432
24.8502,66.6872,25.3337,66.8232,27.84,55.47967544424161,20,6,1,0,0,1,0,0,1,0,0,1,0,39.583604468135995
24.4035,67.1918,23.9473,67.675,4.48,70.54002685921684,16,6,1,0,0,0,1,1,0,0,1,0,0,37.43882077707303
24.2313,67.7958,24.4777,67.9675,14.15,32.452981743908175,21,3,0,0,1,0,0,1,0,0,0,0,1,22.736853146495413
25.1007,67.7438,24.7585,67.7105,18.0,38.1987693056322,10,0,0,0,1,0,0,0,1,0,0,0,1,23.513120562429386
25.4288,66.8599,25.5598,67.2148,14.38,38.483778506738126,0,6,1,0,0,0,1,1,0,0,0,1,0,39.13597217031526
24.7581,67.4284,24.7486,67.3248,16.66,10.514538580958735,9,1,0,1,0,0,1,1,0,0,0,0,1,36.1494690858528
24.8649,66.7331,24.8306,66.7013,16.27,4.984175484922314,20,2,0,0,0,0,1,0,0,1,1,0,0,20.706247563441465
24.7254,66.6432,24.9641,66.5892,20.74,27.0957436087679,0,1,0,0,0,1,0,1,0,0,0,1,0,62.036531682103984
24.1223,67.2617,23.9588,67.5179,29.84,31.739714024674637,5,0,0,0,1,0,0,0,1,0,1,0,0,8.99842612070526
24.608,66.8884,24.6864,66.4735,26.3,42.82817537532728,2,4,0,0,1,0,0,0,0,1,0,0,1,28.293642648681157
24.9545,66.9132,25.1135,66.6843,6.7,29.05875025420938,10,3,0,0,1,0,0,1,0,0,0,1,0,34.72441423891453
24.2752,67.1729,24.0673,67.3343,10.44,28.328475157597886,7,1,0,1,0,1,0,0,1,0,0,1,0,24.739358237399895
24.3773,67.2188,24.0134,67.6628,23.48,60.54193901340345,13,2,0,0,0,1,0,1,0,0,0,1,0,36.44901902075583
24.0781,67.9389,24.1463,67.9996,16.05,9.770494854828891,0,0,0,0,1,0,0,1,0,0,0,0,1,16.77696014849331
25.3964,67.9916,25.3323,67.872,22.6,13.971723271056502,23,6,1,0,1,0,0,1,0,0,0,0,1,24.59932085869393
24.5506,66.6539,24.706,66.8803,11.54,28.675486096586866,19,6,1,1,1,0,0,0,0,1,0,1,0,18.163102375200783
24.2983,67.4852,24.0701,67.1387,4.24,43.34992249011828,20,4,0,0,0,0,1,0,0,1,0,0,1,41.16501979797235
24.5811,67.2299,24.352,67.1555,1.4,26.564344429257932,18,3,0,1,1,0,0,1,0,0,0,1,0,37.22673685664616
25.4376,66.6766,25.5957,67.0809,1.97,44.21610955601538,4,0,0,0,0,1,0,1,0,0,0,1,0,67.1458723553903
25.1058,67.0483,25.4414,66.9636,14.49,38.276539829886126,21,5,1,0,0,1,0,1,0,0,1,0,0,42.55839241443876
25.252,66.6831,25.6141,66.6028,10.04,41.06319381341574,20,5,1,0,0,1,0,1,0,0,0,1,0,45.662599905132545
25.1182,66.5967,25.2427,66.6358,28.1,14.392037182415557,7,2,0,1,0,0,1,1,0,0,0,0,1,47.60992968856135
25.3382,67.5842,25.1487,67.2124,20.54,42.922398480895595,15,3,0,0,0,0,1,0,0,1,1,0,0,32.56303383113725
25.388,67.4919,25.0282,67.6095,14.32,41.72063596536036,12,0,0,0,0,1,0,0,0,1,1,0,0,30.207712907286243
24.1169,67.5256,24.4305,67.397,11.11,37.227548367842644,20,1,0,0,0,1,0,1,0,0,1,0,0,35.2258297169406
25.1472,67.2099,25.5893,67.6664,25.3,67.23307333067369,5,3,0,0,0,0,1,1,0,0,0,0,1,43.881655545990114
25.155,66.8948,24.8722,67.2008,12.33,44.04084899765126,13,0,0,0,0,1,0,1,0,0,0,1,0,43.07763282189051
24.0304,67.2857,23.9561,67.1834,6.16,13.276214051287987,2,1,0,0,0,1,0,0,1,0,0,0,1,23.521915758301255
24.818,66.5352,24.9073,66.4104,24.9,16.035322440290415,20,1,0,0,0,0,1,1,0,0,0,1,0,41.688405481762466
24.1235,67.9024,24.3494,68.3642,29.37,53.13588783687396,11,4,0,0,0,1,0,0,1,0,0,0,1,24.840468823116005
24.034,66.7128,23.5795,66.8345,25.38,52.032550203741096,7,3,0,1,0,1,0,0,0,1,1,0,0,39.91353958567973
24.2989,66.8065,23.917,67.1823,1.29,57.08002754373559,4,3,0,0,0,0,1,1,0,0,1,0,0,31.28084042083763
24.8837,67.2129,24.6032,67.3593,29.19,34.51672687539386,1,2,0,0,0,1,0,1,0,0,1,0,0,46.864162941979714
24.7198,66.5787,24.6896,66.7801,8.49,20.62023648547984,4,4,0,0,0,1,0,0,1,0,0,0,1,26.632278439743057
25.0797,67.4999,25.237,67.2546,4.94,30.256570548955494,19,1,0,1,1,0,0,0,1,0,1,0,0,15.342881099624028
24.6856,66.5025,25.1467,66.4311,8.75,51.77509866472792,2,2,0,0,0,1,0,1,0,0,0,0,1,69.53854554133991
25.1325,66.6809,25.0845,66.7001,6.25,5.67667576504809,14,6,1,0,0,0,1,1,0,0,1,0,0,47.26420009253578
24.0456,66.7304,24.5355,66.5773,1.79,56.64123391605797,12,3,0,0,0,0,1,1,0,0,1,0,0,48.74321246810593
24.4979,66.9136,24.288,66.4242,13.31,54.7817501372917,5,0,0,0,1,0,0,1,0,0,1,0,0,27.93987217790424
24.5791,66.6895,24.784,66.9562,2.21,35.2875560655354,4,1,0,0,0,1,0,1,0,0,0,0,1,55.25888520626595
24.4217,67.8182,24.5608,67.3654,25.22,48.35908821500884,12,5,1,0,0,1,0,1,0,0,0,1,0,49.29928743346111
24.2949,67.4232,24.6894,67.1615,27.09,51.23976557231458,9,5,1,1,1,0,0,0,1,0,1,0,0,18.435535553936187
24.7877,67.6598,24.4675,67.2139,11.79,57.43805531785666,13,6,1,0,1,0,0,1,0,0,0,0,1,20.382373877849144
24.1502,66.9148,24.3349,67.33,7.87,46.8394648777538,1,3,0,0,0,0,1,1,0,0,0,1,0,48.95645725047565
24.3215,67.3141,24.178,67.772,16.25,49.08917986409043,0,1,0,0,0,1,0,1,0,0,0,0,1,34.82872488610156
24.8393,66.8017,24.5495,66.9818,20.04,37.00613504907546,4,0,0,0,0,1,0,1,0,0,0,1,0,50.045684292095686
24.7682,67.94,24.8293,67.5313,9.64,41.81036937918192,1,2,0,0,0,1,0,1,0,0,0,0,1,47.93247832320379
24.7743,66.6113,24.7649,66.8312,8.93,22.22678730066865,19,6,1,1,0,0,1,1,0,0,1,0,0,39.946395237483976
25.3096,67.1936,25.6673,66.8592,7.83,52.04401303863549,21,4,0,0,0,1,0,1,0,0,0,0,1,50.82172257536418
24.5511,67.5503,24.8704,67.2346,20.56,47.723398864056676,17,4,0,1,1,0,0,1,0,0,0,1,0,30.668338102928782
24.7606,67.0831,25.1322,66.7777,14.5,51.53061099683097,15,1,0,0,0,0,1,1,0,0,0,0,1,39.263715728218216
24.8289,67.8594,25.2249,67.7792,16.21,44.76847617470464,18,5,1,1,1,0,0,1,0,0,1,0,0,22.177197461431614
24.3297,67.7763,24.2621,67.3874,5.44,40.1240914325471,10,3,0,0,1,0,0,0,0,1,1,0,0,30.64913362761402
